"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
3/16/1979,-3.75,40.4336013793945,577,8.24400000000003,-2.05799999999999,2.77404642,4.40661480005142,0.857113561166064,13.748736582,
3/17/1979,-3.75,40.4336013793945,577,6.66399999999999,3.30900000000003,5.0880474,6.3193416518957,0.907150734385904,3.20264973,
3/18/1979,-3.75,40.4336013793945,577,8.01900000000001,2.21699999999998,1.790428248,4.34965786076302,0.885414308484574,7.46291313,
3/19/1979,-3.75,40.4336013793945,577,7.04500000000002,1.38200000000001,0.724410468,3.53459497931302,0.856216789196959,9.7146009,
3/20/1979,-3.75,40.4336013793945,577,7.661,2.16899999999998,2.58865236,5.17296348679536,0.838626922242583,13.072497732,
3/21/1979,-3.75,40.4336013793945,577,9.322,2.41399999999999,0.403403868,3.27455352324614,0.779519578927229,15.368967432,
3/22/1979,-3.75,40.4336013793945,577,10.607,-0.615999999999985,0.0343323,3.21626945017896,0.843771554700215,13.570649604,
3/23/1979,-3.75,40.4336013793945,577,11.108,5.80900000000003,1.81961082,3.91012674355119,0.873397292356627,7.060727412,
3/24/1979,-3.75,40.4336013793945,577,12.568,6.76400000000001,1.3149254664,3.21171175591411,0.91505719999845,4.840248312,
3/25/1979,-3.75,40.4336013793945,577,13.576,7.71800000000002,3.7559514528,5.19263927818346,0.909861591660343,6.93567846,
3/26/1979,-3.75,40.4336013793945,577,13.689,7.21100000000001,0.9132384384,4.73841616794492,0.828430506981394,14.246892252,
3/27/1979,-3.75,40.4336013793945,577,12.256,3.68000000000001,0.1579285224,4.19214453530982,0.768224274286191,17.185330368,
3/28/1979,-3.75,40.4336013793945,577,9.26499999999999,3.73399999999998,3.416060232,5.88617690711165,0.781325922489339,13.109228964,
3/29/1979,-3.75,40.4336013793945,577,8.29199999999997,0.447000000000003,1.5174865224,4.22594968526175,0.752181435014068,16.633467,
3/30/1979,-3.75,40.4336013793945,577,9.29899999999998,-1.54599999999999,0.3604889448,2.81499786410241,0.74225307769995,21.506964012,
3/31/1979,-3.75,40.4336013793945,577,9.78100000000001,-1.11000000000001,0.017166132,4.08448128169369,0.744476644054218,20.09402352,
4/1/1979,-3.75,40.4336013793945,577,10.306,-0.737000000000023,0,3.31087652923376,0.768659063416941,18.319385412,
4/2/1979,-3.75,40.4336013793945,577,11.977,-0.831000000000017,0.0995634504,2.66615398862049,0.78012482650775,19.423239516,
4/3/1979,-3.75,40.4336013793945,577,9.93700000000001,3.48399999999998,1.4762876184,5.11434218708366,0.844673266020863,8.64950382,
4/4/1979,-3.75,40.4336013793945,577,9.22000000000003,5.48200000000003,4.00142592,4.69961142652399,0.863278602610759,8.67859092,
4/5/1979,-3.75,40.4336013793945,577,10.728,0.569000000000017,0.5218506,2.38373290112848,0.753582377977859,22.337654292,
4/6/1979,-3.75,40.4336013793945,577,12.434,-0.0729999999999791,0.0068664528,1.59379285644652,0.706783816695162,20.883378312,
4/7/1979,-3.75,40.4336013793945,577,13.605,1.99599999999998,0.0068664528,2.15783957526811,0.667451021832818,21.281345748,
4/8/1979,-3.75,40.4336013793945,577,16.056,3.98599999999999,1.27716084,3.33882287379162,0.828633060264294,15.639127488,
4/9/1979,-3.75,40.4336013793945,577,13.801,8.08600000000001,10.10742408,5.36843850645775,0.91738313930114,7.35496992,
4/10/1979,-3.75,40.4336013793945,577,10.644,5.19799999999998,7.163433432,6.43596719308189,0.863063100861421,10.3204674,
4/11/1979,-3.75,40.4336013793945,577,10.987,4.52499999999998,0.5544662544,5.48717972325751,0.801940836519511,14.336943282,
4/12/1979,-3.75,40.4336013793945,577,10.899,4.31400000000002,0.4600526688,3.13381327443489,0.834583442029684,11.732574402,
4/13/1979,-3.75,40.4336013793945,577,14.008,3.66000000000003,2.97660708,3.35253923994713,0.822437218173545,16.544981862,
4/14/1979,-3.75,40.4336013793945,577,9.97500000000002,4.91899999999998,3.2306694264,4.08110181747433,0.788430512830575,14.95676106,
4/15/1979,-3.75,40.4336013793945,577,12.002,2.90199999999999,1.3732894656,3.74584474002415,0.813774339950046,22.028735988,
4/16/1979,-3.75,40.4336013793945,577,17.457,4.35300000000001,0.3776549184,3.17145343539148,0.81276311839841,22.803689394,
4/17/1979,-3.75,40.4336013793945,577,17.134,5.07600000000002,0,3.60665404045677,0.722560468024186,25.259168808,
4/18/1979,-3.75,40.4336013793945,577,14.161,2.65600000000001,0,4.37355375629096,0.690913915418117,25.71660315,
4/19/1979,-3.75,40.4336013793945,577,15.411,0.168000000000006,0,2.92125415478629,0.69031741686815,26.25013305,
4/20/1979,-3.75,40.4336013793945,577,18.391,2.93400000000003,0,2.69351442217497,0.699896354874011,26.00904654,
4/21/1979,-3.75,40.4336013793945,577,19.026,3.62599999999998,0,1.91802026574276,0.708251103114891,25.727622318,
4/22/1979,-3.75,40.4336013793945,577,17.465,6.87200000000001,0,2.54677549090681,0.735990271754012,17.5294107,
4/23/1979,-3.75,40.4336013793945,577,21.422,7.036,0.0102996792,2.71483598826987,0.699260057700369,23.78148417,
4/24/1979,-3.75,40.4336013793945,577,13.461,6.68900000000002,0.1716612408,3.66457413583966,0.660327493396532,18.022218912,
4/25/1979,-3.75,40.4336013793945,577,15.469,1.85199999999998,0,2.11450405070774,0.659736898893037,26.5151817,
4/26/1979,-3.75,40.4336013793945,577,13.807,2.01600000000002,0,3.39765766992878,0.644182863489064,27.12605832,
4/27/1979,-3.75,40.4336013793945,577,12.612,1.07100000000003,0,4.33836604491253,0.626776718117487,25.283251872,
4/28/1979,-3.75,40.4336013793945,577,12.972,0.843999999999994,0,3.32814793860764,0.681777446950428,25.607191608,
4/29/1979,-3.75,40.4336013793945,577,15.156,2.44,0,3.00967560438819,0.702675413204753,24.95762712,
4/30/1979,-3.75,40.4336013793945,577,18.368,2.10399999999999,0,1.73428802364922,0.65330261861289,27.63933516,
5/1/1979,-3.75,40.4336013793945,577,21.026,3.66699999999997,0.00686646,2.3622046265968,0.637023077453768,27.5760621,
5/2/1979,-3.75,40.4336013793945,577,20.149,6.19799999999998,0,2.35948154349768,0.614666621921098,27.975427632,
5/3/1979,-3.75,40.4336013793945,577,19.872,7.09100000000001,0,2.56110161976383,0.626260187582816,27.06120684,
5/4/1979,-3.75,40.4336013793945,577,17.621,8.22300000000001,0.07553106,3.28551845899044,0.65397814289983,20.409410268,
5/5/1979,-3.75,40.4336013793945,577,17.935,8.63299999999998,0,2.73594607767175,0.618474795170706,19.05823692,
5/6/1979,-3.75,40.4336013793945,577,18.045,9.63900000000001,11.58714504,2.08358316707827,0.842381596131726,17.29321668,
5/7/1979,-3.75,40.4336013793945,577,15.748,7.19900000000001,0.775908828,2.23710121714013,0.81144356679734,17.563154652,
5/8/1979,-3.75,40.4336013793945,577,18.681,5.38900000000001,1.2342456576,1.71633902486267,0.777932020014913,24.148468152,
5/9/1979,-3.75,40.4336013793945,577,21.942,6.70800000000003,0.3295898424,1.2863624625018,0.700442398117927,24.629515272,
5/10/1979,-3.75,40.4336013793945,577,23.574,7.50400000000002,0,2.28597269298891,0.550758277849023,28.700838648,
5/11/1979,-3.75,40.4336013793945,577,24.705,9.15199999999999,0,2.07412880175315,0.560071294938087,28.970550432,
5/12/1979,-3.75,40.4336013793945,577,28.625,11.378,0,2.01185347308106,0.555586890052106,28.84663044,
5/13/1979,-3.75,40.4336013793945,577,27.922,13.063,0,2.39707661346249,0.531233607926854,29.470607568,
5/14/1979,-3.75,40.4336013793945,577,26.198,12.764,0,2.45825413824429,0.564132988981558,29.077368912,
5/15/1979,-3.75,40.4336013793945,577,27.89,11.439,0,2.1336367166252,0.555393446395961,28.77001794,
5/16/1979,-3.75,40.4336013793945,577,27.656,12.575,0.075531024,2.94653425621677,0.587962013093806,27.69316848,
5/17/1979,-3.75,40.4336013793945,577,24.657,9.53800000000001,0,2.52404565469562,0.555493699167089,29.363851872,
5/18/1979,-3.75,40.4336013793945,577,20.063,8.97399999999999,0,3.06763331448076,0.448311829482746,28.29318876,
5/19/1979,-3.75,40.4336013793945,577,14.384,4.91899999999998,0,3.79167394954367,0.541238257391065,30.49381512,
5/20/1979,-3.75,40.4336013793945,577,17.537,1.44999999999999,0,3.86185340101341,0.60229067553221,29.47618404,
5/21/1979,-3.75,40.4336013793945,577,19.635,4.14499999999998,0.01373292,3.87316863625883,0.641101616762806,28.324008,
5/22/1979,-3.75,40.4336013793945,577,20.549,5.32799999999997,0.0308990592,3.9416053249285,0.666392899739118,27.4136571,
5/23/1979,-3.75,40.4336013793945,577,20.623,6.94499999999999,0.144195552,3.52477073071229,0.670383292876241,23.6178531,
5/24/1979,-3.75,40.4336013793945,577,20.807,4.52699999999999,0,2.60999835081749,0.525828676568082,30.07491318,
5/25/1979,-3.75,40.4336013793945,577,22.171,3.73700000000002,0,2.48459382067182,0.502439611301593,29.25539478,
5/26/1979,-3.75,40.4336013793945,577,17.781,8.20299999999997,0.2986909704,4.12851781098708,0.694678196831085,14.80117194,
5/27/1979,-3.75,40.4336013793945,577,19.521,6.56999999999999,0.1716612624,3.50015413586791,0.730959346614446,16.090085952,
5/28/1979,-3.75,40.4336013793945,577,26.067,6.83300000000003,0.1029969,2.29835844980098,0.599324649776902,29.396530008,
5/29/1979,-3.75,40.4336013793945,577,24.554,12.512,2.9457096192,3.1982773796432,0.652127662180524,28.084216392,
5/30/1979,-3.75,40.4336013793945,577,25.193,8.38900000000001,0,3.18128421836466,0.574332016632051,30.199435632,
5/31/1979,-3.75,40.4336013793945,577,25.934,11.683,0.1304627328,2.01794152959898,0.597143786505515,24.558579432,
6/1/1979,-3.75,40.4336013793945,577,26.448,10.505,0,2.27886821199412,0.576007814420834,30.33134334,
6/2/1979,-3.75,40.4336013793945,577,28.018,11.67,0,2.49179046080227,0.503382093684665,30.73573026,
6/3/1979,-3.75,40.4336013793945,577,28.683,14.333,0,2.67025901533571,0.478085409320746,30.042560592,
6/4/1979,-3.75,40.4336013793945,577,27.744,13.938,0,2.26459382983774,0.460353517045927,25.402838112,
6/5/1979,-3.75,40.4336013793945,577,28.732,14.321,0,2.27402113906406,0.564885707046483,25.482316392,
6/6/1979,-3.75,40.4336013793945,577,30.001,12.385,0,2.37774743772283,0.541124284507382,20.81390976,
6/7/1979,-3.75,40.4336013793945,577,27.865,12.411,0,2.58185060000515,0.500638602670561,26.263070604,
6/8/1979,-3.75,40.4336013793945,577,28.553,14.023,0,2.72833157963731,0.507403761059842,24.391059642,
6/9/1979,-3.75,40.4336013793945,577,25.054,14.899,1.8161765208,2.3660428954078,0.62742527998885,18.414390402,
6/10/1979,-3.75,40.4336013793945,577,26.441,11.675,0,2.94203297785492,0.484222133685993,31.05203301,
6/11/1979,-3.75,40.4336013793945,577,27.245,9.67599999999999,0,2.09085542581911,0.437887845973131,31.13205597,
6/12/1979,-3.75,40.4336013793945,577,26.687,12.475,0,2.56612691551707,0.414917123364463,29.95362945,
6/13/1979,-3.75,40.4336013793945,577,26.797,11.394,0,2.52688848722513,0.462598924530435,30.66969177,
6/14/1979,-3.75,40.4336013793945,577,23.791,13.059,0,2.90146270610777,0.537555346102238,27.02452527,
6/15/1979,-3.75,40.4336013793945,577,28.879,10.613,0,2.24952475089277,0.453790792020044,30.08761605,
6/16/1979,-3.75,40.4336013793945,577,26.81,13.282,0,3.59630112167485,0.41742063479542,31.28118849,
6/17/1979,-3.75,40.4336013793945,577,24.899,9.89400000000001,0,3.4656977129245,0.383373594125048,32.01447105,
6/18/1979,-3.75,40.4336013793945,577,32.426,12.446,0,2.09663863749295,0.364582704132671,31.53262689,
6/19/1979,-3.75,40.4336013793945,577,32.639,15.477,0,2.29993818707937,0.327593096385432,31.25909961,
6/20/1979,-3.75,40.4336013793945,577,34.294,15.77,0,2.25200473502331,0.360610518019877,31.41951165,
6/21/1979,-3.75,40.4336013793945,577,32.944,16.489,0,2.6394881075647,0.351317342394713,29.86807833,
6/22/1979,-3.75,40.4336013793945,577,31.811,17.061,0,2.67360103678033,0.281248282564506,29.861258328,
6/23/1979,-3.75,40.4336013793945,577,30.211,12.097,0,3.11036568956977,0.325497746428894,31.10883804,
6/24/1979,-3.75,40.4336013793945,577,30.653,12.264,0,2.94349837248043,0.351718040090271,29.401425,
6/25/1979,-3.75,40.4336013793945,577,31.465,15.613,0,2.5696382459656,0.300115020553879,28.850403168,
6/26/1979,-3.75,40.4336013793945,577,30.751,13.596,0,1.46229807478878,0.413759129980899,24.734579688,
6/27/1979,-3.75,40.4336013793945,577,29.375,17.056,0.037765512,2.54443913898316,0.470798014913499,20.94665094,
6/28/1979,-3.75,40.4336013793945,577,32.451,15.892,0.0480652056,1.99419115698221,0.494175376694885,22.375460952,
6/29/1979,-3.75,40.4336013793945,577,33.005,15.265,0,1.89138226556758,0.483298754441943,29.74764312,
6/30/1979,-3.75,40.4336013793945,577,31.798,17.935,0,1.87781567254253,0.412834794895061,21.825055872,
7/1/1979,-3.75,40.4336013793945,577,28.232,17.259,0,2.56671842007683,0.402443212053541,17.94043278,
7/2/1979,-3.75,40.4336013793945,577,25.601,11.264,0,3.93367669256519,0.384999446598292,31.510732608,
7/3/1979,-3.75,40.4336013793945,577,29.741,9.57900000000001,0,2.33910172869829,0.394881230158336,31.0052034,
7/4/1979,-3.75,40.4336013793945,577,31.575,14.018,0,1.64256816386128,0.313494012617817,28.13478192,
7/5/1979,-3.75,40.4336013793945,577,31.124,15.401,0,1.63611612045213,0.303409478019093,27.408828888,
7/6/1979,-3.75,40.4336013793945,577,30.619,17.124,0,2.21496962478345,0.340759411549693,28.216626768,
7/7/1979,-3.75,40.4336013793945,577,33.121,15.752,0,2.51346098296909,0.30821112789048,30.329102232,
7/8/1979,-3.75,40.4336013793945,577,35.403,16.69,0,1.83917620482379,0.259849631934726,30.85695288,
7/9/1979,-3.75,40.4336013793945,577,36.629,17.338,0,2.43396541499926,0.211503892969123,30.89722068,
7/10/1979,-3.75,40.4336013793945,577,36.749,20.941,0.7844922,3.61823845256169,0.232084312875665,26.730509652,
7/11/1979,-3.75,40.4336013793945,577,28.924,18.071,8.34446196,4.786248210833,0.473405756687579,29.125683,
7/12/1979,-3.75,40.4336013793945,577,26.335,15.356,0.058364856,3.09707714798343,0.542920431515224,19.494164232,
7/13/1979,-3.75,40.4336013793945,577,31.263,13.035,0,2.24833715317468,0.350226999512338,30.207539808,
7/14/1979,-3.75,40.4336013793945,577,32.932,15.395,0,2.70250081135825,0.397240560855362,30.11124816,
7/15/1979,-3.75,40.4336013793945,577,32.418,17.038,0,2.57595639008629,0.358053247946526,24.434608752,
7/16/1979,-3.75,40.4336013793945,577,35.421,18.785,0,2.56577707232099,0.340056107587606,29.488275792,
7/17/1979,-3.75,40.4336013793945,577,35.54,19.379,0,2.55698047416312,0.261918687504354,29.93377482,
7/18/1979,-3.75,40.4336013793945,577,35.434,15.028,0,2.8837842361902,0.207746020175525,30.384840888,
7/19/1979,-3.75,40.4336013793945,577,29.569,15.41,0,2.56956821970723,0.318730095273117,28.149468048,
7/20/1979,-3.75,40.4336013793945,577,31.54,14.145,0,1.68815550960573,0.449116297905452,28.42678728,
7/21/1979,-3.75,40.4336013793945,577,32.511,14.77,0,1.8442424288956,0.312844344124775,29.698308072,
7/22/1979,-3.75,40.4336013793945,577,32.936,18.073,0,2.8719152396736,0.290452112807305,28.697744952,
7/23/1979,-3.75,40.4336013793945,577,35.604,17.528,0.0068664528,2.5361263476968,0.365315855908556,29.240939088,
7/24/1979,-3.75,40.4336013793945,577,33.079,17.879,0,2.93287023905158,0.371060243591034,29.003456952,
7/25/1979,-3.75,40.4336013793945,577,34.353,18.317,0,2.87426120297588,0.371438669904608,27.82299114,
7/26/1979,-3.75,40.4336013793945,577,34.755,18.336,0,2.55467153955905,0.334878352791946,28.69194636,
7/27/1979,-3.75,40.4336013793945,577,37.154,17.604,0,1.84174481819887,0.271460462132429,29.1649491,
7/28/1979,-3.75,40.4336013793945,577,38.239,17.388,0,2.11226278271688,0.171900800848472,29.69735418,
7/29/1979,-3.75,40.4336013793945,577,38.028,16.099,0,2.760618757777,0.153702996691627,29.68385274,
7/30/1979,-3.75,40.4336013793945,577,31.518,18.012,5.43480012,3.00189323612511,0.377479321865092,11.627553168,
7/31/1979,-3.75,40.4336013793945,577,32.519,15.007,0,2.66121810620283,0.368473839596175,28.27512648,
8/1/1979,-3.75,40.4336013793945,577,32.272,17.366,0,3.16314793776753,0.349752491957792,28.345331088,
8/2/1979,-3.75,40.4336013793945,577,32.674,16.838,0,2.62750086547271,0.304936691922572,28.58265108,
8/3/1979,-3.75,40.4336013793945,577,32.444,17.182,0,3.07343139506639,0.348727444458004,28.2042513,
8/4/1979,-3.75,40.4336013793945,577,35.125,17.791,0,2.65148544414753,0.307439781851831,28.006647408,
8/5/1979,-3.75,40.4336013793945,577,34.381,17.523,0,3.03756062631562,0.319536414608453,28.051033392,
8/6/1979,-3.75,40.4336013793945,577,33.595,15.09,0,2.68165723239604,0.252273772179403,28.4154156,
8/7/1979,-3.75,40.4336013793945,577,31.196,15.919,0,2.36534715415264,0.323791857854681,26.535878352,
8/8/1979,-3.75,40.4336013793945,577,30.692,15.639,0,2.44602758807477,0.301009358168617,27.742671288,
8/9/1979,-3.75,40.4336013793945,577,33.099,16.162,0,2.0926653424452,0.33713035429423,27.270275328,
8/10/1979,-3.75,40.4336013793945,577,35.791,16.893,0,2.99585498679924,0.332548715807379,27.309713328,
8/11/1979,-3.75,40.4336013793945,577,36.935,17.659,0,2.28571775810266,0.364948840939513,26.904884472,
8/12/1979,-3.75,40.4336013793945,577,35.283,17.716,0,2.36695514580917,0.329261190781544,25.971360912,
8/13/1979,-3.75,40.4336013793945,577,36.543,21.08,0,2.87438682066549,0.249745100981843,25.80435135,
8/14/1979,-3.75,40.4336013793945,577,35.395,17.517,0,2.8335680054447,0.220118285810972,26.974188432,
8/15/1979,-3.75,40.4336013793945,577,26.927,15.19,0,3.97664919038762,0.377999142215926,26.16660576,
8/16/1979,-3.75,40.4336013793945,577,25.789,8.97500000000002,0,2.83196316612329,0.384878257300072,27.049166208,
8/17/1979,-3.75,40.4336013793945,577,31.941,13.867,0,2.35307667278901,0.283750438355509,25.9891272,
8/18/1979,-3.75,40.4336013793945,577,27.955,14.775,0,3.94922605045848,0.418474234289142,26.05910814,
